"id","title","researcher_id","degree_id","date_of_publish","paper_number","others"
2139,مقامات الحريري وأهميتها اللغوية والثقافية للمراحل المتقدمة من برامج تعليم اللغة العربية للناطقين بغيرها - السنجارية نموذجا,381,3,2014,2163,""
2140,المقترن بــ (ال) في اللغة العربية وتدريسه للناطقين بغيرها : دراسة نظرية تطبيقية,286,3,2006,1522,""
2141,المقدرات العربية الشائعة في اللغة العفرية وتوظيفها في تعليم اللغة العربية,6,3,2010,1824,""
2142,مقرر الأدب للصف الثالث الثانوي بجمهورية السودان : دراسة وصفية تحليلية تقويمية,1829,3,2005,1502,""
2143,مقرر النحو العربي للمستوى الثاني في مناهج تعليم اللغة العربية بمعهد اللغة العربية بجامعة افريقيا العالمية : دراسة تقويمية,1432,3,2014,2204,""
2144,مقرر قواعد اللغة العربية للمستوي الثاني بالمركز الإسلامي الإفريقي بجامعة إفريقيا العالمية,1845,3,1993,890,""
2145,المقطع والنبر في اللغة العربية : دراسة نظرية معملية,600,3,1986,480,""
2146,المقولات التربوية في التراث العربي وتوظيفها في تعليم اللغة العربية لغير الناطقين بها,1397,3,1983,211,""
2147,مقومات علم اللغة النفسي في اكتساب وقهم اللغة من وجهة نظر الدارسين في تعليم اللغة العربية للناطقين بغيرها بمعهد الخرطوم الدولي,1170,3,2017,2407,""
2148,مقومات ومعوقات نشر اللغة العربية,2222,3,1990,799,""
2149,مكانة التشبيه في العامية السودانية,627,3,1994,1450,""
2150,ملامح الثقافة والحضارة الإسلامية وتأثيرها في إنتشار اللغة العربية في نيجيريا,1796,3,1987,597,""
2151,ملامح الدرس اللساني عند أخوان الصفا وخلان الوفاء,1082,3,1993,884,""
2152,المماثلة الصوتية في سورة البقرة,2165,3,1995,992,""
2153,من أثر اللغة العربية في شعر إقبال بالأردية,1417,3,1986,493,""
2154,مناهج الترجمة والتعريب وأثرها علي الثقافة العربية,1133,3,2000,1208,""
2155,مناهج التعليم في معهد الخرطوم الدولي للغة العربية,101,3,1985,407,""
2156,مناهج اللغة العربية في معهد أم درمان وإنعكاساته علي الطلاب غير العرب,1843,3,1983,266,""
2157,مناهج اللغة العربية للمدارس السنغالية المتوسطة والثانوية : دراسة وصفية تحليلية تقويمية,2184,3,1987,602,""
2158,مناهج اللغة العربية للمرحلة الإبتدائية بالمدارس الأجنبية بمحافظة الخرطوم,1950,3,1983,220,""
2159,مناهج اللغة العربية للناطقين بغيرها في المرحلة الابتدائية في الصومال,1911,3,2017,2427,""
2160,مناهج المدارس الثانوية العربية الحكومية في نيجيريا : دراسة وصفية تحليلية تقويمية,47,3,1985,361,""
2161,مناهج تعليم الكبار في السودان بين النظرية والتطبيق,202,3,1988,657,""
2162,مناهج تعليم اللغة الرعبية في مدارس هوى الصينية القومية,2058,3,2017,2437,""
2163,"مناهج تعليم اللغة العربية علي المستوي الثانوي بمعهد النهضة الإسلامية بنمالمبا "" يوغندا """,1667,3,1991,807,""
2164,المنصوبات ، خبر كان واسم إن واخواتها وطرق تدريسها لطلاب المرحلة الثانوية ولاية الجزيرة - الصف الأول الثانوي محلية ام القرى نموذجا,1030,3,2013,2090,""
2165,منهاج القراءة العربية للصف الأول الإبتدائي بمنطقة دنقلا في ضوء نظريات علم النفس اللغوي,1831,3,1982,183,""
2166,منهاج القراءة العربية للصف الثاني الإبتدائي لأبناء البجا : دراسة تحليلية,944,3,1982,167,""
2167,منهج التعليم قبل المدرسي في رياض الأطفال الحكومية : دراسة مقارنة بين السودان والنيجر,79,3,2011,1902,""
2168,المنهج التكاملي في تعليم اللغة العربية,351,3,1992,860,""
2169,منهج الخلوة السودانية في تعليم القرآن للناطقين بلغات مختلفة : دراسة وصفية نقدية,676,3,1983,200,""
2170,"منهج الزمخشري في كتابه "" المفصل "" ودوره في تيسير النحو",1676,3,1998,1115,""
2171,منهج الغة العربية المقترح في المدارس الثانوية الحكومية في الكمرون : دراسة وصفية تحليلية تقويمية,235,3,2012,1989,""
2172,منهج اللغة العربية الخاصة للصف الثالث الثانوي بالإقليم الجنوبي,819,3,1983,241,""
2173,منهج اللغة العربية في الفصول المخصوصية بآداب جامعة الخرطوم,447,3,1983,234,""
2174,منهج اللغة العربية في المدارس الإعدادية الحكومية في شمال نيجيريا : دراسة وصفية تحليلية تقويمية,1037,3,1986,538,""
2175,منهج اللغة العربية للمدارس الإبتدائية بتشاد,1858,3,1996,1034,""
2176,منهج اللغة العربية للمرحلة الإعدادية العربية الفرنسية الحكومية في النيجر : دراسة وصفية تحليلية,1362,3,2011,1934,""
2177,منهج اللغة العربية لمرحلة الأساس في المدارس العربية الفرنسية الحكومية في النيجر تحليل وتقويم,1319,3,2003,1369,""
2178,المنهج المحوري في إنتاج الأصوات العربية للمبتدئين الأجانب,212,3,1982,159,""
2179,منهج المدارس الدهليزية في نيجيريا,1712,3,1985,452,""
2180,منهج النحو العربي للصف الثامن بمرحلة الأساس في السودان,293,3,1996,1018,""
2181,منهج النحو العربي للصف السابع بمرحلة الأساس في السودان : د راسة تحليلية وتقويمية,2157,3,1994,943,""
2182,منهج النحو للصف الأول المتوسط ثانوية الملك فيصل بانجمينا : د راسة تحليلية تقويمية,478,3,1994,948,""
2183,منهج النحو للصف الأول بالمدارس المتوسطة : دراسة تحليلية تقويمية,1913,3,1983,269,""
2184,منهج النشاط في تربية الرسول صلي الله عليه وسلم لأصحابه,1256,3,1998,1127,""
2185,منهج الوحدات ودوره في تعليم اللغة لغير الناطقين بها,342,3,1984,327,""
2186,منهج تدريس اللغة في الجامعات الإسلامية الحكومية باندونيسيا,1755,3,1986,506,""
2187,منهج تعليم العربية للمتحدثين بعربية جوبا الهجين,1599,2,1987,594,""
2188,منهج تعليم القرآن للمبدئين في نيجيريا,1712,2,1986,505,""
2189,منهج تعليم اللغة العربية في المدارس الثانوية الأهلية في منطقة شمال كينيا : دراسة وصفية تحليلية تقويمية,1895,2,2011,1955,""
2263,نظريات التعلم وعلاقتها بتعليم الكبار غير الناطقين بالعربية,909,3,2007,1619,""
2190,منهج تعليم اللغة العربية في المدارس الثانوية بولاية كانو - نيجيريا في ضوء أسس تعليم اللغة العربية للناطقين بغيرها,2065,3,2017,2439,""
2191,منهج تعليم اللغة العربية للمرحلة الإعدادية في المدارس الحكومية في جيبوتي : دراسة تحليلية تقويمية,617,3,2000,1189,""
2192,منهج تعليم اللغة العربية للناطقين بغيرها بقسم التعليم المستمر بجامعة جزر القمر (المستوى الثالث) : دراسة تحليلية,1865,3,2008,1733,""
2193,منهج تعليم النصوص الأدبية في جامعة مولانا مالك إبراهيم الإسلامية الحكومية - مالانج باندونيسيا,835,3,2010,1844,""
2194,منهج علم المعاني لطلبة الجامعة الوطنية الصومالية,1910,3,1992,861,""
2195,منهج لإعداد معلمي اللغة العربية في المدارس الفرنسية الإبتدائية بالكاميرون,2226,3,2003,1389,""
2196,منهج لتدريب معلمي اللغة أثناء الخدمة في ماليزيا,1748,2,1983,215,""
2197,منهج مقترح في اللغة العربية للصف الثاني الإبتدائي بالصومال,169,3,1992,831,""
2198,منهج مقترح لإعداد معلمي اللغة العربية في المدارس الإبتدائية بمنطقة الأجادين,1283,2,1997,1058,""
2199,منهج مقترح لإعداد وتدري معلمي اللغة العربية في المدارس الثانوية في بوركينافاسو,596,2,2013,2076,""
2200,منهج مقترح لاعداد وتدريب معملي اللغة في المدارس الثانوية العربية الاسلامية في مالي,1348,3,2009,1788,""
2201,منهج مقترح لتدريب معلمي اللغة العربية في المدارس الإبتدائية جمال بنين,1004,3,2009,1778,""
2202,منهج مقترح لتدريس اللغة العربية ( مادة النحو العربي ) في المدارس الإسلامية الأهلية للمرحلة الإبتدائية ) الحلقة الثانية في قطاني بجنوب تايلاند,1289,3,2007,1630,""
2203,منهج مقترح لتدريس اللغة العربية في المدارس القرآنية في إندونيسيا,1955,3,2006,1565,""
2204,منهج مقترح لتدريس اللغة العربية في المدارس المتوسطة العربية الفرنسية الحكومية بجمهورية النيجر,1443,2,2001,1270,""
2205,منهج مقترح لتدريس اللغة العربية لأبناء البولار والسونتكي والولوف علي مستوي الصف الأول الإبتدائي بموريتانيا,1415,3,1985,383,""
2206,منهج مقترح لتدريس اللغة العربية للمبتدئين الحلقة الأولى : دراسة تحليلية لتلاميذ محلية المالحة شمال دارفور,910,3,2010,1885,""
2207,منهج مقترح لتدريس اللغة العربية للمبتدئين الكبار في النيجر (وحدة دراسية نموذجية),2057,2,2010,1897,""
